"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit"
CA-2017-126676,2017-09-29,2017-10-01,First Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7,3,0,3
CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18,2,0,7
CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191,3,0,38
CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11,2,0,5
US-2016-117387,2016-10-27,2016-10-31,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67,4,0,25
CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4,3,0,1
US-2014-133949,2014-12-31,2014-12-31,Same Day,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475,7,0,59
US-2016-116365,2016-01-03,2016-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB,30,2,0,-5
CA-2017-162936,2017-08-18,2017-08-22,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23,2,0,7
CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56,2,0,21
CA-2017-123624,2017-11-13,2017-11-17,Second Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82,5,0,29
CA-2016-146437,2016-01-28,2016-02-01,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39,2,0,10
CA-2016-138233,2016-11-09,2016-11-14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479,3,0,177
CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7,2,0,3
CA-2017-117513,2017-03-03,2017-03-08,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399,7,0,-14
CA-2017-132437,2017-09-08,2017-09-13,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65,4,0,16
US-2017-119319,2017-11-06,2017-11-09,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30,5,0,-19
CA-2017-104318,2017-05-13,2017-05-18,Standard Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20,2,0,2
US-2016-114230,2016-11-27,2016-12-01,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39,4,0,3
CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121,6,0,-100
CA-2015-156118,2015-12-08,2015-12-12,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15,3,0,5
CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70,3,0,18
CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177,5,0,-78
CA-2017-159793,2017-08-25,2017-08-29,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130,2,0,-89
CA-2014-160094,2014-04-30,2014-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174,5,0,45
CA-2017-151281,2017-04-27,2017-05-02,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139,7,0,39
CA-2017-118346,2017-07-23,2017-07-24,First Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399,5,0,143
CA-2014-129819,2014-12-13,2014-12-15,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12,3,0,5
US-2017-148551,2017-01-12,2017-01-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760,5,0,-1141
CA-2017-147767,2017-12-02,2017-12-02,Same Day,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67,6,0,-45
CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31,11,0,11
CA-2016-113341,2016-11-25,2016-11-29,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194,3,0,19
US-2015-131842,2015-12-05,2015-12-08,First Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97,2,0,10
CA-2016-164574,2016-07-29,2016-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704,5,0,26
CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi P�lking,Consumer,United States,Cleveland,Ohio,44105,East,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5,5,0,2
CA-2016-168361,2016-06-21,2016-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0,1,0,-1
CA-2016-153185,2016-09-03,2016-09-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30,6,0,11
CA-2017-124765,2017-11-25,2017-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723,5,0,-81
CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21,4,0,-15
CA-2017-126634,2017-03-30,2017-04-01,Second Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94,5,0,39
CA-2016-118500,2016-11-17,2016-11-18,First Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida,32216,South,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49,5,0,13
CA-2016-163951,2016-12-30,2017-01-02,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,16,5,0,1
CA-2016-149916,2016-12-22,2016-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55,4,0,19
CA-2015-158918,2015-12-20,2015-12-25,Second Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17,4,0,7
US-2014-159611,2014-12-27,2015-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182,3,0,-18
CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18,2,0,6
CA-2017-141705,2017-10-24,2017-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517,5,0,-81
CA-2016-112739,2016-09-02,2016-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8,8,0,-13
CA-2016-143805,2016-12-01,2016-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104,7,0,694
CA-2014-133634,2014-11-05,2014-11-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47,3,0,16
CA-2017-101665,2017-11-25,2017-12-01,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5,2,0,1
CA-2016-155446,2016-12-16,2016-12-23,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,TEC-AC-10001445,Technology,Accessories,Imation�USB 2.0 Swivel�Flash Drive�USB�flash drive�- 4 GB - Pink,21,7,0,4
CA-2017-137323,2017-11-14,2017-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96,6,0,25
CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231,2,0,11
CA-2014-101427,2014-12-26,2014-12-30,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8,3,0,1
CA-2016-136770,2016-08-14,2016-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259,2,0,-56
CA-2016-118311,2016-10-24,2016-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162
US-2014-112795,2014-08-23,2014-08-28,Second Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19,3,0,9
CA-2017-127096,2017-09-15,2017-09-17,Second Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300,1,0,11
CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,TEC-PH-10001051,Technology,Phones,HTC One,239,3,0,26
CA-2015-133494,2015-03-01,2015-03-05,Standard Class,RP-19390,Resi P�lking,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3,2,0,0
CA-2016-111318,2016-07-23,2016-07-26,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115,8,0,11
US-2014-132745,2014-10-01,2014-10-05,Standard Class,NF-18475,Neil Franz�sisch,Home Office,United States,Rockford,Illinois,61107,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4,1,0,0
CA-2014-146815,2014-09-08,2014-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172,2,0,13
CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79,4,0,-17
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626,3,0,-23
US-2015-145422,2015-12-03,2015-12-07,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,359,3,0,-29
CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71,6,0,5
CA-2017-121678,2017-11-16,2017-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1,1,0,-1
CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64,4,0,-160
US-2016-135209,2016-12-29,2016-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37,7,0,13
CA-2017-148145,2017-03-18,2017-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46,4,0,21
CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4,3,0,0
CA-2015-111017,2015-07-31,2015-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52,3,0,15
CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19,3,0,9
US-2014-169390,2014-02-07,2014-02-10,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64,4,0,9
CA-2016-168774,2016-09-04,2016-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535,3,0,160
CA-2017-161592,2017-04-06,2017-04-10,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,OFF-BI-10003669,Office Supplies,Binders,"3M Organizer Strips",8,5,0,-5
US-2017-131961,2017-12-08,2017-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13,4,0,3
CA-2016-102498,2016-07-24,2016-07-25,First Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73,5,0,21
CA-2015-113222,2015-11-09,2015-11-09,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10,3,0,5
US-2015-144771,2015-10-02,2015-10-04,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000629,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",11,1,0,3
CA-2015-162376,2015-11-22,2015-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17,4,0,4
CA-2017-128076,2017-02-02,2017-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210,2,0,12
US-2015-163825,2015-06-16,2015-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050,3,0,1143
CA-2016-105662,2016-05-05,2016-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93,4,0,31
CA-2017-152198,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17,6,0,5
CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37,2,0,10
